2006,12,MORELIA,,PARAISO MONARCA,EN TODAS LAS CALLES ,197
2006,13,SAHUAYO,,MIRADORES DEL TEPEYAC ,EN TODAS LAS CALLES,197
2006,14,JACONA ,,EL ASERRADERO ,EN AMPLIACION CALLE ZAMORA HASTA CALLE PERIBA ,287
2007,14,JACONA ,,EL ASERRADERO ,PARA AMPLIACION CALLES  PARACHO TEPALCATEPEC  QUIROGA  TINGUINDIN TRAMO ENTRE CALLE ZAMORA  Y CALLE APATZINGAN  ,258
2008,14,JACONA ,,EL ASERRADERO ,PARA CALLE PERIBAN  TRAMO ENTRE CALLE ZAMORA  Y CALLE JIQUILPAN ,258
2006,15,COALCOMAN ,,SAN JOSE DE LA MONTAÑA ,,19
2006,16,MORELIA,,VILLAS DE LANCASTER,,263
2006,17,ZAMORA ,,CONJUNTO  HABITACIONAL EL PARQUE ,EN TODAS LAS CALLES,287
2006,18,ZACAPU,,CALLE PRIVADA  DE ZARAGOZA NUMERO DE PREDIO 012269,TODO EL TERRENO ,97
2006,19,ZAMORA ,,CALLE CORREGIDORA ,,287
2006,20,ZAMORA ,,COTO SAN NICOLAS ,TODAS LAS CALLES,374
2006,21,COTIJA,EJIDO DE AYUMBA POBLADO  LA RESOLANA ,TRAMO CARRETERA ESTATAL COTIJA TOCUMBO ENTRE SOLAR 10 Y SOLAR 12 (FRENTE A LA ESCUELA PRIMARIA),,21
2006,22, LA PIEDAD,,LOS OLIVOS,EN TRAMO ENTRE AVENIDA MICHOACAN A CALLE LEYES DE REFORMA,458
2007,22, LA PIEDAD,,LOS OLIVOS,TRAMO ENTRE CALLE LEYES DE REFORMA A  AV. SOSTENES ROCHA ,420
2006,23,LA PIEDAD,,EL PITAYITO,EN TODAS LAS CALLES ,319
2006,24,LA PIEDAD,,LUIS DONALDO COLOSIO MURRIETA,EN TODAS LAS CALLES,319
2006,25,LA PIEDAD,,DELTA,EN AV. AQUILES Y MINERVA,376
2007,25,LA PIEDAD,,DELTA,EN RESTO DE CALLES ,319
2006,26,LA PIEDAD ,,JARDINES DEL CERRO GRANDE ,EN TODAS LAS CALLES,458
2006,27,LA PIEDAD ,,RINCONADA JESUS ROMERO FLORES( MANZANA NO 1) RINCONADA JOSE MARIA CAVADAS (MANZANA 2)  RINCONADA MANUEL AYALA TEJEDA  (MANZANA NO 3) Y RINCONADA ARTURO SANCHEZ (MANZANA  NO 4) ,,226
2006,28,LA PIEDAD ,,REAL CUMBRES ,MONTE BLANCO Y MONTE EVEREST ENTRE AV. SOSTENES ROCHA Y PROLONGACION URANO,376
2007,28,LA PIEDAD ,,REAL CUMBRES ,EN RESTO DE CALLES  ,319
2006,29,SAHUAYO,,LOS OLIVOS,EN TODAS LAS CALLES ,287
2006,30,SAHUAYO,,LOMA BONITA ,EN TODAS LAS CALLES ,44
2006,31,ZAMORA,,VIRREYES,EN TODAS LAS CALLES ,458
2006,32,ZAMORA,,CENTRO REGIONAL DE ABASTOS DE ZAMORA- JACONA ,EN TODAS LAS CALLES ,258
2006,33,SAHUAYO,,LOS ANGELES,EN TODAS LAS CALLES,319
2006,34,JIQUILPAN ,,COLINAS DEL PARAISO ,EN TODAS LAS CALLES ,287
2006,35,MORELIA,,LA NUEVA ALDEA,EN TODAS LAS CALLES,226
2006,36,MORELIA,,VALENTIN  GOMEZ FARIAS,EN TODAS LAS CALLES,226
2006,37,ZAMORA,,NUEVO VALENCIA ,EN TODAS LAS CALLES,287
2006,38,ZINAPECUARO,,POTRERO DEL TULE ,EN TODO EL PREDIO ,19
2006,39,JACONA ,,TABACHINES, EN CALLE RUBEN C. NAVARRO,358
2007,39,JACONA ,,TABACHINES,EN RESTO DE CALLES,287
2006,40,MORELIA,,AMPLIACION MARIANO JIMENEZ,EN TODAS LAS CALLES ,319
2006,41,HUETAMO ,,CONJUNTO HABITACIONAL LOS ALMENDROS ,EN TODAS LAS CALLES ,197
2006,42,MORELIA ,,ANA SOFIA CLUSTER,EN TODAS LAS CALLES ,644
2007,1,JACONA ,,RESIDENCIAL ORANDINO                      El presente acuerdo queda sin efecto por el nÑ 020/2007,EN  BOULEVARD ORANDINO ,905
2008,1,JACONA ,,RESIDENCIAL ORANDINO                      El presente acuerdo queda sin efecto por el nÑ 020/2008,EN RESTO DE CALLES ,833
2007,2,SAHUAYO,,PARCELA NÑ 38 Z-3 P 1/3 DEL EJIDO LA YERBABUENA ,EN TODO EL PREDIO ,101
2007,3,MORELIA,,REAL UNIVERSIDAD ,EN TODAS LAS CALLES ,465
2007,4,MORELIA,, ,EN TODAS LAS CALLES ,465
2007,5,MORELIA,,PASEO DE LA CASTELLANA ,EN TODAS LAS CALLES ,373
2007,6,SAHUAYO,,PUERTA REAL ,EN TODAS LAS CALLES ,205
2007,006-A,SAHUAYO,,SAHUAYO RESIDENCIAL ,EN TODAS LAS CALLES ,205
2007,7,MORELIA,,NUCLEO AGRARIO ISSAC  ARRIAGA  O COL.  ILUSTRES NOVOHISPANOS ,EN AV.  FRAN SEBASTIAN  DE APARICIO,235
2008,7,MORELIA,,NUCLEO AGRARIO ISSAC  ARRIAGA  O COL.  ILUSTRES NOVOHISPANOS ,EN RESTO DE CALLES,205
2007,8,JACONA ,,SAN ANGEL,EN AVENIDA DE ACCESO CON CAMELLON,391
2008,8,JACONA ,,SAN ANGEL,EN RESTO DE CALLES,332
2007,9,COTIJA,,LOS CORRALES,EN CALLE PROLONGACION MADERO SOBRE CARRETERA COTIJA- TOCUMBO DE LA ESCUELA COLEGIO DE BACHILLERES  HASTA  FTO EL CAMPESTRE,167
2008,9,COTIJA,,LOS CORRALES,EN CALLE FELIPE ARRIAGA ASI COMO EN TODAS LAS CALLES PERPENDICULARES A LA CARRETERA COTIJA- TOCUMBO,69
2009,9,COTIJA,,LOS CORRALES,HASTA LA ALTURA DE LA CALLE SIN NOMBRE PARALELA A LA CARRETERA COTIJA- TOCUMBO EN DONDE SE UBICA  LA UNIDAD DEPORTIVA  Y EL RESTO DE CALLES LAS MAS ALEJADAS DE LA CARRETERA COTIJA- TOCUMBO.,22
2007,10,COTIJA,,EJIDO DE COAMEO GRANDE,EN EJIDO DE COAMEO GRANDE ,9
2007,11,MORELIA,,VILLAS DEL SUR ,EN TODAS LAS CALLES ,332
2007,12,CHARO ,,NUEVO HORIZONTE,EN TODAS LAS CALLES ,9
2007,13,JACONA ,,LOS FRESNOS ,EN TODAS LAS CALLES,938
2007,14,JACONA ,,REAL DEL VALLE ,EN TODAS LAS CALLES,733
2007,15,MORELIA,,SAN MIGUEL ,EN TODAS LAS CALLES,465
2007,16,VISTA HERMOSA ,,LOS PILARES,CALLE NIÑOS HEROES,69
2008,16,VISTA HERMOSA ,,LOS PILARES,CALLE BENITO JUAREZ ,53
2009,16,VISTA HERMOSA ,,LOS PILARES, CALLE JOSE MARIA MORELOS,46
2010,16,VISTA HERMOSA ,,LOS PILARES, CALLE MIGUEL HIDALGO,46
2011,16,VISTA HERMOSA ,,LOS PILARES, CALLE VICENTE GUERRERO,37
2012,16,VISTA HERMOSA ,,LOS PILARES,CALLE VENUSTIANO CARRANZA,37
2013,16,VISTA HERMOSA ,,LOS PILARES,CALLE EMILIANO  ZAPATA,46
2014,16,VISTA HERMOSA ,,LOS PILARES,CALLE FRANCISCO I. MADERO ,53
2015,16,VISTA HERMOSA ,,LOS PILARES,CALLE ENTRE NIÑOS HEROES Y MIGUEL HIDALGO Y ENTRE MIGUEL HIDALGO Y VICENTE GUERRERO ,37
2016,16,VISTA HERMOSA ,,LOS PILARES,CALLE 20 DE NOVIEMBRE ,69
2017,16,VISTA HERMOSA ,,LOS PILARES,CALLE ENTRE  NIÑOS HEROES  Y BENITO JUAREZ ,53
2018,16,VISTA HERMOSA ,,LOS PILARES,CALLE ENTRE BENITO JUAREZ Y JOSE MARIA MORELOS ,46
2019,16,VISTA HERMOSA ,,LOS PILARES,ENTRE MARIA MORELOS  Y VICENTE GUERRERO  EN CALLE LAZARO CARDENAS ,53
2020,16,VISTA HERMOSA ,,LOS PILARES,CALLE ENTRE NIÑOS HEROES  Y MIGUEL HIDALGO ,37
2021,16,VISTA HERMOSA ,,LOS PILARES,CALLE ENTRE MIGUEL HIDALGO Y VICENTE GUERRERO ; EN CALLE  5 DE MAYO ,46
2022,16,VISTA HERMOSA ,,LOS PILARES,CALLE ENTRE NIÑOS HEROES Y BENITO JUAREZ ENTRE BENITO JUAREZ  Y  VICENTE GUERRERO.  ,37
2007,17,VISTA HERMOSA ,,EL ALVAREÑO ,EN CALLE PRESA GONZALO  Y TRAMO DE CARRETERA  A VISTA HERMOSA  Y  EL CAMPANARIO ,113
2008,17,VISTA HERMOSA ,,EL ALVAREÑO ,EN CALLE RIO LERMA  HASTA  CALLE RIO ZITACUARO ,113
2009,17,VISTA HERMOSA ,,EL ALVAREÑO ,CALLE RIO LERMA DESDE CALLE RIO ZITACUARO  EN ADELANTE ,69
2010,17,VISTA HERMOSA ,,EL ALVAREÑO ,EN CALLES RIO NESPA RIO DUERO  LAGO DE PATZCUARO RIO MIXTECO  Y COL. DEL SOL  ,101
2011,17,VISTA HERMOSA ,,EL ALVAREÑO ,EN CALLE LAGO DE CAMECUARO LAS NUTRIAS RIO ZITACUARO RIO COALCOMAN GREGORIO HERRERA RIO AQUILA ,69
2007,18,VISTA HERMOSA,,EL CUENQUEÑO,EN CALLE RIO LERMA  FRANCISCO VILLA DEL REFUGIO  20 DE NOVIEMBRE E INDEPENDENCIA,113
2008,18,VISTA HERMOSA,,EL CUENQUEÑO,EN CALLES AV. DE LAS PALMAS JACARANDAS LAZARO CARDENAS VENUSTIANO CARRANZA EMILIANO ZAPATA.  ,101
2009,18,VISTA HERMOSA,,EL CUENQUEÑO,CALLE RIO DUERO CALLE EJIDO MIGUEL HIDALGO DE CALLE EJIDO HASTA RIO LERMA  Y COLONIA GUADALUPANA.,69
2010,18,VISTA HERMOSA,,EL CUENQUEÑO, EN CALLES PROF RAMIRO ZENDEJAZ CUAUHTEMOC JOSE MARIA MORELOS DOC CERVANTES  Y MIGUEL HIDALGO DE CALLE EJIDO  HACIA EL SUR ,53
2007,19,ZAMORA,,REAL DEL VALLE ,EN TODAS LAS CALLES,205
2007,20,JACONA,,RESIDENCIAL ORANDINO                      El presente acuerdo deja sin efecto el nÑ 001/2007,EN BOULEVARD ORANDINO,465
2008,20,JACONA,,RESIDENCIAL ORANDINO                      El presente acuerdo deja sin efecto el nÑ 001/2008,EN RESTO DE CALLES,437
2007,21,MORELIA,,CAMPESTRE ERANDENISAN JOSE,EN TODAS LAS CALLES,701
2007,22,URUAPAN,,CALLE NIÑO OBRERO,TRAMO COMPRENDIDO ENTRE CALLE ZACATECAS Y CALLLE NORTE SECTOR 28,269
2007,23,TEPALCATEPEC,,CALLEJON SIN NOMBRE ,ENTRE CALLE 20 DE NOVIEMBRE Y CALLE URUGUAY,69
2007,24,TACAMBARO,,EL RENACIMIENTO,EN TODAS LAS CALLES ,167
2007,25,MORELIA,,LOMA DE LOS VIÑEDOS ,EN TODAS LAS CALLES,167
2007,26,MORELIA,,EL CHARCO,EN TODO EL PREDIO ,53
2007,27,LA PIEDAD,,LA LUNETA,TODO EL FRACCIONAMIENTO,32
2007,28,URUAPAN,,RESIDENCIAL LA VIEGEN,EN TODAS LAS CALLES,504
2007,29,TARETAN,,MONTE BELLO,EN TODO EL FRACCIONAMIENTO,161
2007,30,MORELIA,,SAN MATEO ,EN TODAS LAS CALLES,391
2007,31,SAHUAYO,,LLANOS DE SAHUAYO,,29
2007,32,ACUITZIO DEL CANJE ,,LAS CANOAS LOTIFICACIONES FRACC. PARCELA 29 Z-1-P/1 FRACC. PARCELA 13 Z-1P-1/1 FRACC. PARCELA 29 Z-1P-1/1 FRACC. PARCELA 13 Z-1P-1/1 FRACC. PARCELA 38 Z-1P-1/1 ,,53
2008,1,MORELIA,,RINCON DE LA MONTAÑA Y RINCON DE LA MONTAÑA II,EN TODAS LAS CALLES,975
2008,2,MORELIA,,LA AURORA,EN TODAS LAS CALLES,280
2008,3,VENTUSTIANO CARRANZA ,,SAGRADO CORAZON DE JESUS,EN TODAS LAS CALLES,72
2008,4,TARIMBARO,,LA LADERA ,EN TODAS LAS CALLES,72
2008,5,MORELIA,JESUS DEL MONTE,LAS CRUCES RESIDENCIAL,EN TODAS LAS CALLES,975
2008,6,LA PIEAD,,PLAN DE AYALA,EN TODAS LAS CALLES,21
2008,7,MORELIA,ATAPANEO,PREDIO RUSTICO FRACCION A DE LA PARCELA 52 Z-1P1/1,EN TODO EL PREDIO ,72
2008,8,TEPALCATEPEC,,TERRENO URBANO QUE SE UBICA EN LA CALLE SIN NOMBRE Y QUE CORRESPONDE AL PREDIO NUM. 081861 UBICADO EN EL SECTOR 4 MANZANA 73 ENTRE LAS CALLES PANAMA Y CALLEJON SIN NOMBRE,ZONA URBANA DELIMITADA,72
2008,9,ZAMORA,,HACIENDA LA NUEVA ERA ,ZONA URBANA DELIMITADA,388
2008,10,ZAMORA,,COTO HACIENDA LAS FUENTES,ZONA URBANA DELIMITADA,388
2008,11,ZAMORA,,EXCLUSIVO EL LAGO DEL BOSQUE,ZONA URBANA DELIMITADA,627
2008,12,ZAMORA,,RECIDENCIAL CASAS DE ALTOS,ZONA URBANA DELIMITADA,311
2008,13,ZAMORA,,QUINTA SAN MIGUEL,ZONA URBANA DELIMITADA,280
2008,14,ZAMORA,,PUERTA GRANDE,ZONA URBANA DELIMITADA,280
2008,15,ZAMORA,,EL PARQUE,ZONA URBANA DELIMITADA,280
2008,16,ZAMORA,,LOMA BONITA,ZONA URBANA DELIMITADA,388
2008,17,ZAMORA,,RECIDENCIAL HUERTAS DEL CERRITO,ZONA URBANA DELIMITADA,627
2008,18,ZAMORA,,RECIDENCIAL MONTE OLIVO,ZONA URBANA DELIMITADA,280
2008,20,ZAMORA,,RECIDENCIAL SANTA MARIA,ZONA URBANA DELIMITADA,866
2008,21,MORELIA,,MISION DE SAN DIEGO  SECTOR 51 MZ 34 ,ZONA URBANA DELIMITADA,553
2008,22,CIUDAD HIDALGO,,GALLEGOS ,ZONA URBANA DELIMITADA,21
2008,23,MORELIA,,LA CAMPIÑA,ZONA URBANA DELIMITADA,213
2008,24,SAHUAYO,,BELLA VISTA ,ZONA URBANA DELIMITADA,39
2008,25,CIUDAD HIDALGO,,AQUILES CORDOBA ,ZONA URBANA DELIMITADA,174
2009,25,CIUDAD HIDALGO,,AQUILES CORDOBA ,PARA EL RESTO DE LOS PREDIOS ,135
2008,26,URUAPAN,,LOMAS DEL REY,EN TODAS LAS CALLES,406
2008,27,URUAPAN,,MEDITERRANEOS,EN TODAS LAS CALLES,696
2008,28,COAHUAYANA ,,COLONIA 20 DE NOVIEMBRE,ZONA URBANA DELIMITADA,135
2008,29,SALVADOR ESCALANTE,,SAN ISIDRO,ZONA URBANA DELIMITADA,55
2009,29,SALVADOR ESCALANTE,,SAN ISIDRO,PREDIOS CON FRENTE A LA CARRETERA Y PARA EL RESTO DEL FTO ,30
2008,30,JACONA,,MIRADOR DEL VALLE,PARA TODAS LAS CALLES ,213
2008,31,JACONA,,MI CASITA ,PARA TODAS LAS CALLES ,406
2008,32,JACONA,,LOS PINOS,PARA LAS AV. PRINCIPALES PERLA ESMERALDA Y DIAMANTE.,229
2009,32,JACONA,,LOS PINOS,PARA EL RESTO DE LAS CALLES,213
2008,33,JACONA,,LA LUZ,PARA TODAS LAS CALLES ,345
2008,34,JACONA,,RINCON DE LA HUERTA,PARA TODAS LAS CALLES ,1008
2008,35,JACONA,,QUINTAS LAS ESPERANZAS,PARA LA AV. PRINCIPAL.,229
2009,35,JACONA,,QUINTAS LAS ESPERANZAS,PARA EL RESTO DE LAS CALLES,213
2008,36,JACONA,,EXTREMADURA RESIDENCIAL,PARA TODAS LAS CALLES ,1157
2008,37,JACONA,,COTO HACIENDA SAN PABLO,PARA TODAS LAS CALLES ,524
2008,38,JACONA,,SAN ANGEL,PARA TODAS LAS CALLES ,665
2008,39,JACONA,,CAMPESTRE CURUTARAN ,PARA TODAS LAS CALLES ,213
2008,40,JACONA,,LA PEÑITA DE SAN PABLO ,PARA TODAS LAS CALLES ,627
2008,41,JACONA,,HUERTAS DE LA HACIENDA,PARA TODAS LAS CALLES ,105
2009,1,TEPALCATEPEC,,BUGAMBILIAS,ZONA URBANA DELIMITADA,185
2009,2,MORELIA,,TINIJARO,ZONA URBANA DELIMITADA,143
2009,3,JACONA,,HUERTAS DE LA HACIENDA,EN TODAS LAS CALLES ,135
2009,4,MORELIA,,ABESTOS,ZONA URBANA DELIMITADA,888
2009,5,MORELIA,,PASEO DE MORELIA,ZONA URBANA DELIMITADA,76
2009,6,SAHUAYO,,JOSE SANCHEZ DEL RIO ,ZONA URBANA DELIMITADA,366
2010,6,SAHUAYO,,JOSE SANCHEZ DEL RIO ,PARA LOS LOTES QUE TENGAN FRENTE A LA CALZADA  AMEZCUA Y  PARA TODAS LAS DEMAS CALLES ,259
2009,7,CIUDAD HIDALGO ,,LA TEJA,ZONA URBANA DELIMITADA,76
2009,8,MORELIA,,VALLE DEL PARAISO,ZONA URBANA DELIMITADA,226
2009,9,MORELIA,,LOS MANZANOS,ZONA URBANA DELIMITADA,412
2009,10,TARIMBARO,,LAS ESPIGAS,ZONA URBANA DELIMITADA,297
2009,11,MORELIA,,CAMPESTRE DEL MONTE,ZONA URBANA DELIMITADA,1036
2009,12,MORELIA,,VILLAS DE SANTA MARIA,ZONA URBANA DELIMITADA,412
2009,13,HUACANA,CUPUAN DEL RIO,DONDE SE UBICAN LAS INSTALACIONES DE  GENERAL MOTORS,ZONA URBANA DELIMITADA,11
2009,14,LAZARO CARDENAS,,JARDINES ,ZONA URBANA DELIMITADA,143
2009,15,TANGANCICUARO ,,VALLE VERDE ,ZONA URBANA DELIMITADA,259
2009,16,MORELIA,,POTRERO DE LA PRESA ,ZONA URBANA DELIMITADA,76
2009,17,TINGAMBATO,,MAGISTERIO,ZONA URBANA DELIMITADA,143
2009,18,MORELIA,,LA ESTANCIA,ZONA URBANA DELIMITADA,76
2009,19,TEPALCATEPEC,,EN EL PREDIO 001772 SEC 1 MZ 79 CARRETERA APATZINGAN- TEPALCATEPEC S/N ,ZONA URBANA DELIMITADA,112
2009,20,ZAMORA,,LAGO DEL BOSQUE,ZONA URBANA DELIMITADA,920
2009,21,COALCOMAN ,,CHINISTLA,ZONA URBANA DELIMITADA,112
2009,22,MORELIA,,EX HACIENDA LA SOLEDAD,ZONA URBANA DELIMITADA,112
2009,23,MORELIA,,LOS GIGANTES,ZONA URBANA DELIMITADA,143
2009,24,SAHUAYO,,PASEO DE LAS AGUILAS,ZONA URBANA DELIMITADA,177
2009,25,TACAMBARO,,EX HACIENDA DE CANICUARO,ZONA URBANA DELIMITADA,183
2009,26,MORELIA,,SAN MATEO  II,ZONA URBANA DELIMITADA,431
2009,27,MORELIA,,RESIDENCIAL LIMA,ZONA URBANA DELIMITADA,999
2009,28,JIQUILPAN ,,EL  LLANO II,ZONA URBANA DELIMITADA,143
2009,29,CHAVINDA,,VEREDAS DEL PADRE OCHOA ,ZONA URBANA DELIMITADA ,111
2009,30,COALCOMAN ,,SAN JUAN DEL RIO,ZONA URBANA DELIMITADA,259
2010,1,MORELIA,ATECUARO,CALLE MARIANO MATAMOROS,ZONA URBANA DELIMITADA,42
2010,2,MORELIA,,EN EL ASENTAMIENTO PRO VIVIENDA DE TRABAJADORES DEL CBTA 7 A.C. UBICADA  EN LA  EX ESCUELA CENTRAL AGRICOLA   LA HUERTA EN ESTA CIUDAD.,ZONA URBANA  DELIMITADA,184
2010,002-A,HUANDACAREO,,SAN JOSE CUARO EL ALTO,ZONA URBANA DELIMITADA,63
2010,3,MORELIA,,CLARA CORDOBA ,ZONA URBANA DELIMITADA,192
2010,4,SAHUAYO,,AVENIDA BUGAMBILIAS NO 435,ZONA URNANA DELIMITADA,149
2010,5,COALCOMAN ,,PREDIO DENOMINADO LA CHICHIHUA,ZONA URBANA,53
2010,6,TANGANCICUARO ,,VALLE VERDE ,ZONA URBANA DELIMITADA,116
2010,7,MORELIA,,ARBOLEDAS DE LA HUERTA ,ZONA URBANA DELIMITADA,768
2010,8,CHARAPAN ,,LLANO DE SAN MIGUEL ,ZONA URBANA DELIMITADA ,60
2010,9,COTIJA,,EL GIRASOL,ZONA URBANA DELIMITADA,60
2011,9,COTIJA,,EL GIRASOL,PARA LA PRIMERA Y SEGUNDA  SECCION. ,45
2010,10,COALCOMAN ,,LA PAROTA,ZONA URBANA DELIMITADA PARA TODAS SUS CALLES.,33
2010,11,COAHUAYANA,,COSTA DE MICHOACAN ,ZONA URBANA DELIMITADA  PARA TODAS SUS CALLES. ,33
2010,12,MARCOS  CASTELLANOS ,,EL CAMPANARIO,ZONA URBANA DELIMITADA EN TODAS SUS CALLES ,235
2010,13,MORELIA,,BOULEVARD JEFFERSON ,ZONA URBANA DELIMITADA PARA TODAS SUS CALLES.,768
2010,14,MARCOS  CASTELLANOS ,,JARDINES DEL PARAISO ,ZONA URBANA DELIMITADA.,79
2010,15,MORELIA,,LOS CIRUELOS ,ZONA URBANA DELIMITADA ,380
2010,16,MORELIA,,LAS PALAMAS. Nota a dicho fto le fue asignado un valor de $294.00 en el aÑo 2001.,ZONA URBANA DELIMITADA,380
2010,17,GUACAMAYAS,,LOS GIRASOLES PRIMERA ETAPA,ZONA URBANA DELIMITADA SOBRE LA AV. BELISARIO  DOMINGUEZ ,501
2011,17,GUACAMAYAS,,LOS GIRASOLES PRIMERA ETAPA,PARA EL RESTO DEL FTO ,428
2010,18,HUETAMO,,BICENTENARIO ,ZONA URBANA DELIMITADA,380
2010,19,HUETAMO,,Bicentenario                     El presente acuerdo deja sin efecto el nÑ 18/2010,ZONA URBANA DELIMITADA,269
2010,20,IXTLAN ,,CAMUATO ,ZONA URBANA DELIMITADA ,116
2010,21,IXTLAN ,,LA ESTANZUELA,ZONA URBANA DELIMITADA ,116
2010,22,IXTLAN ,,LA PLAZA DEL LIMON ,ZONA URBANA DELIMITADA ,79
2010,23,IXTLAN ,,EL COLONGO,ZONA URBANA DELIMITADA ,79
2010,24,IXTLAN ,,EL LIMON,ZONA URBANA DELIMITADA ,116
2010,25,IXTLAN ,,EL SALITRE,ZONA URBANA DELIMITADA ,79
2010,26,IXTLAN ,,EL RINCON DEL MEZQUITE,ZONA URBANA DELIMITADA ,79
2010,27,IXTLAN ,,SAN CRISTOBAL ,ZONA URBANA DELIMITADA ,79
2010,28,IXTLAN ,,SAN SIMON,PARA EL CERRO,79
2011,28,IXTLAN ,,SAN SIMON,PARA LO PLANO,116
2010,29,IXTLAN,,VALENCIANO,PARA EL CERRO ,79
2011,29,IXTLAN,,VALENCIANO,PARA LO PLANO,116
2010,30,MARCOS CASTELLANOS,,JARDINES DE BELEN ,ZONA URBANA DELIMITADA ,79
2011,1,HUETAMO,,BICENTENARIO,PARA TODAS LAS VIALIDADES,80
2011,2,HUANDACAREO,,SAN JOSE CUARO EL ALTO,PARA TODAS SUS VIALIDADES ,63
2011,3,MORELIA,,BARRANCA SECA ,VIA PRINCIPAL,801
2012,3,MORELIA,,BARRANCA SECA ,PARA VIAS INTERNAS,657
2011,4,SAHUAYO,,CALLE SIN NOMBRE LLANO DE SAHUAYO UBICADO EN EL SEC 8 MZ 111,ZONA URBANA DELIMITADA ,63
2011,5,MORELIA,,CAMPO REAL ,,571
2011,6,MORELIA,,AMPLIACION CLARA CORDOBA ,,82
2011,7,TARIMBARO,,COLINAS DE LA PALMA ,ZONA URBANA DELIMITADA ,200
2011,8,QUIROGA,,LA PALMA O PALMERA,ZONA URBANA DELIMITADA ,11
2011,9,LA PIEDAD,,MELCHOR OCAMPO,ZONA URBANA DELIMITADA ,155
2011,10,MARCOS CASTELLANOS ,, LA MESITA ,ZONA URBANA DELIMITADA ,44
2011,11,SAHUAYO,,LOS PINOS,ZONA URBANA DELIMITADA,245
2012,1,MORELIA,,LOS VERGELES ,,160
2012,2,SAHUAYO,,LAS VIBORAS,,85
2012,3,MORELIA,,FUERZA TARASCA,,85
2012,4,MORELIA,,ESMERALDA,,701
2012,5,TARIMBARO,,EL PRADO,,272
2012,6,TANGANCICUARO,,LOS ENCINOS,,46
2012,7,MORELIA,,CAMPONUBES,,483
2012,8,TARIMBARO,,VILLA SOFIA,,272
2012,9,MORELIA,,"LA NUEVA ALDEA SECCION ""B""",,462
2012,10,JACONA,,LA PEÑITA DE SAN PABLO ,,410
2012,11,MORELIA,,VILLAS DEL SUR II,,410
2012,12,JACONA,,ARCO IRIS,,140
2012,13,JACONA,,EL NUEVO PORVENIR,,199
2012,14,JACONA,,EL OPEÑO,,332
2012,15,JACONA ,,SANTA ISABEL,,207
2012,16,JACONA ,,J. MUJICA ,,207
2012,17,JACONA,,LOMA BONITA,,160
2012,18,JACONA ,,LOMAS DEL MANANTIAL ,,160
2012,19,JACONA ,,LOMAS UNIVERSIDAD,,199
2012,20,JACONA ,,MIGUEL HIDALGO 1a SECCION ,,160
2012,21,JACONA ,,PALITO VERDE ,,254
2012,22,JACONA ,,RANCHO NUEVO ,,160
2012,23,JACONA ,,LOS PIRULES,PARA EL ACCESO E INTERMEDIO ,625
2013,23,JACONA ,,LOS PIRULES,PARA EL FONDO ,548
2012,24,JACONA ,,QUINTA LOS FRESNOS ,PARA EL ACCESO ,497
2013,24,JACONA ,,QUINTA LOS FRESNOS ,PARA INTERMEDIOS,410
2014,24,JACONA ,,QUINTA LOS FRESNOS ,PARA EL FONDO ,332
2012,25,TARETAN ,,DESARROLLO LAGO AZUL,,199
2013,1,MORELIA,,PUERTAS TRES MARIAS NORTE Y SUR ,,1168
2013,2,MORELIA,,POBLADO EJIDAL ISAAC ARRIAGA,,265
2013,3,MORELIA,,HACIENDA PEÑASCO,,599
2013,4,HUIRAMBA ,,LA LOMA ,,48
2013,5,JIQUILPAN ,,PALOS ALTOS ,,89
2013,6,MORELIA,,PASEO DE LA PRIMAVERA ,,1007
2013,7,MORELIA,,RINCONADA DEL SUR ,,167
2013,8,TACAMBARO,,EX HACIENDA EL MAYORAZGO,,303
2013,9,LAZARO CARDENAS,,AMPLIACION CERRITO,,265
2013,10,LAZARO CARDENAS,,LUIS DONALDO COLOSIO,,265
2013,11,LAZARO CARDENAS,,AZTECA REAL DEL 14,,216
2013,12,MORELIA,,LOS MIRASOLES,,994
2013,13,MORELIA,,CBTA  NÑ 7,,385
2013,14,IXTLAN DE LOS HERVORES,,EL LLANO                                                       SECTOR 5 MANZANA DE LA 1 A LA 28  ,,167
2013,15,IXTLAN DE LOS HERVORES,,LINDA VISTA  SECTOR 1 MANZANAS 19 20 Y 23,,89
2013,16,IXTLAN DE LOS HERVORES,,RANCHO NUEVO SECTOR 1 MANZANAS 18 24 25 26 Y 27,,48
2013,17,IXTLAN DE LOS HERVORES,,EL GEISER SECTOR 2                                  MANZANAS 17 30 Y 31,,130
2013,18,IXTLAN DE LOS HERVORES,,EL LLANO                                                       SECTOR 5 MANZANAS DE LA 29 A LA 54  ,,48
2013,19,IXTLAN DE LOS HERVORES,,PUENTE PIEDRA  SECTOR 3 MANZANAS 13 14 Y 15 ,,59
2013,20,IXTLAN DE LOS HERVORES,,AGUA AZUL SECTOR 1                              MANZANAS 6 Y 7,,89
2013,21,MORELIA,,SANTA CRUZ CAMPOSANTO,,265
2013,22,MORELIA,,AVICOLA,PARA PREDIOS CON FRENTE A CARRETERA ,265
2014,22,MORELIA,,AVICOLA,PARA CALLES INTERIORES,89
2013,23,MORELIA,,VILLAS DEL SUR II,,427
2013,24,MORELIA,,HACIENDA CIPRES ,,503
2013,25,LA PIEDAD,,MARGARITAS,,778
2013,26,LA PIEDAD,,CLUB RAQUETA SOL,,1336
